"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Angola","AGO","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3","",
"Angola","AGO","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6","","","","","","","","","","32.3","",
"Angola","AGO","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.62","",
"Argentina","ARG","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24","",
"Argentina","ARG","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.54","",
"Argentina","ARG","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.55","",
"Argentina","ARG","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.62","",
"Argentina","ARG","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","40.8","","","","","","42.8","45.3","","","","46.8","45.5","44.9","45.9","48.9","49.5","49.1","50.7","49.8","51.1","53.3","53.8","51.2","48.6","48","46.7","46.6","45.3","44.1","44.5","42.7","41.4","41","41.7","","42","41.2","41.4","",
"Argentina","ARG","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","22.6","","","","","","21.9","21.5","","","","20.3","21.5","22","21.6","20.8","21.2","21.4","21","21.3","21.3","21.1","20.3","21.5","22.2","22.1","22.6","22.5","22.9","23.1","22.8","22.8","23.3","23.4","23.3","","23","23.2","23.2","",
"Argentina","ARG","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","30.2","","","","","","32.4","34.4","","","","36.6","34.3","33.2","34.5","37","36.9","36.4","38","37","37.7","39.5","40.5","37.8","35.3","35","33.8","33.8","32.5","31.4","32","31","29.7","29.4","29.9","","30.3","29.7","29.9","",
"Argentina","ARG","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","46.6","","","","","","48.4","50.5","","","","52.6","50.9","49.9","51","53.8","54","53.7","55.1","54.2","55.2","57","57.8","55.1","52.7","52.2","50.8","50.8","49.6","48.5","49","47.8","46.5","46.1","46.8","","47.1","46.4","46.5","",
"Argentina","ARG","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","2","","","","","","2","1.7","","","","1.7","1.6","1.5","1.5","1.1","1","1.1","1.1","1.1","0.9","0.7","0.9","1","1.1","1.2","1.2","1.3","1.3","1.3","1.3","1.7","1.7","1.8","1.8","","1.8","1.8","1.8","",
"Argentina","ARG","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","5.3","","","","","","5.1","4.6","","","","4.8","4.6","4.5","4.4","3.8","3.5","3.5","3.4","3.5","3.2","2.6","2.8","3.2","3.5","3.7","3.7","3.9","4","4.1","4.1","4.8","5","5","5","","4.9","5.1","5","",
"Argentina","ARG","Income share held by second 20%","SI.DST.02ND.20","","","","","","","10.2","","","","","","9.8","9.2","","","","9.1","9.2","9.3","9","8.4","8.2","8.2","7.8","8","7.6","7.1","6.9","7.5","8.1","8.3","8.7","8.6","9","9.3","9.2","9.6","9.9","10","9.7","","9.7","10","9.9","",
"Argentina","ARG","Income share held by third 20%","SI.DST.03RD.20","","","","","","","15.4","","","","","","14.8","14.2","","","","13.3","13.9","14.3","14","13.3","13.1","13.2","12.7","13.1","12.8","12.3","12.2","12.7","13.6","13.7","14.2","14.2","14.5","15","14.9","15","15.3","15.5","15.2","","15.2","15.4","15.4","",
"Argentina","ARG","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.81","","","","","14.57","",
"Argentina","ARG","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","",
"Argentina","ARG","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","",
"Argentina","ARG","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","",
"Argentina","ARG","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","",
"Argentina","ARG","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","",
"Argentina","ARG","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",
"Argentina","ARG","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","",
"Argentina","ARG","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","0.1","","","","","","0","0","","","","0.4","0.7","0.8","0.8","1.5","1.7","1.5","1.8","1.8","2.2","3.6","5.7","2.9","2.2","1.7","1.4","1.2","1.2","1.1","1","0.4","0.4","0.4","0.3","","0.4","0.3","0.5","",
"Argentina","ARG","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","0.4","","","","","","0","0.6","","","","1.6","1.8","2.1","2","3.1","3.7","3.5","4","4.2","5","6.4","10.2","6.1","5","4.1","3.4","2.9","2.9","2.6","2.4","1.2","1.3","1.2","1.4","","1.3","1.2","1.6","",
"Argentina","ARG","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","1.7","","","","","","1.9","2.9","","","","5.5","5.4","5.3","6.2","7.5","8.2","7.9","8.9","9.2","10.3","12.3","16.8","11.7","10.2","8.9","7.4","7.1","6.4","5.9","5.7","4.3","4","4","4.5","","4.4","3.9","5","",
"Argentina","ARG","Population, total","SP.POP.TOTL","25462302","25865776","26264681","26661398","27061047","27471036","27896528","28338515","28794548","29262047","29737093","30216279","30698964","31184415","31668949","32148134","32618651","33079000","33529326","33970111","34402672","34828170","35246374","35657429","36063459","36467218","36870787","37275652","37681749","38087868","38491972","38892931","39289878","39684295","40080160","40482788","40788453","41261490","41733271","42202935","42669500","43131966","43590368","44044811","44494502","44938712",
"Argentina","ARG","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","0.2","","","","","","0","0","","","","0.7","1.3","1.4","1.6","2.6","3.1","2.6","2.6","2.9","3.3","5.5","6.8","3.2","2.2","1.7","1.6","1.4","1.3","1.3","1.1","0.4","0.4","0.4","0.4","","0.4","0.3","0.5","",
